"","full_text","display_text_range","retweet_count","favorite_count","lang","followers_count","friends_count","url","location","description","verified","default_profile"
"8086","Protecting the #environment is paramount. At Danosa, we're dedicated to driving our industry to be #sustainable and help curb #climatechange. Start making a difference with your roof. https://t.co/7yBjiIzWwH",183,0,1,"en",1731,2534,"https://t.co/wjdP7zroVK","Hampshire","Manufacturer of Flat Roofing Materials (BUF, Liquid, Single Ply, Hot Melt), Thermal & Acoustic Insulation & Drainage #DANOSA",FALSE,FALSE
"8087","RT @jamesvgingerich: The largest reservoir in the US is at its lowest ever level.  (World Economic Forum) #ClimateChange #Environment . htt…",140,4,0,"en",7569,1459,"https://t.co/JLObEqEQpy","Worldwide","Electric Vehicles YouTube Channel . Sustainability . PlugShare . Renewables . Environment . ClimateChange . Tech/Sci. https://t.co/zD6vrBBXz5",FALSE,TRUE
"8088","RT @UNCTAD: GDP has been the barometer of prosperity. But the benefits of growth aren't universal. And #ClimateChange raises questions abou…",140,2,0,"en",2481,452,"https://t.co/VGnvn22Bth","Geneva","The @UNCTAD Statistics Service provides official statistics and other indicators, cutting across UNCTAD’s areas of work.",FALSE,FALSE
"8089","RT @UNDP: We need bold decisions on climate.

The #NewYear offers hope for doing better - for reaching higher and pushing further as a glob…",140,43,0,"en",2026,2948,NA,"Eldoret, Kenya","Qualified Clinical officer
biochemist 
member of YOUTH power HUB",FALSE,TRUE
"8090","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",2484,3777,NA,"","And then one day from the ruins you'll reappear, and join the rest of us here.",FALSE,TRUE
"8091","RT @sophiadahl1: 1/2
Those “convenient” sounding “15 minute walkable cities” are euphemisms for cont@inment zones‼️‼️

Many homes will soon…",140,131,0,"en",382,307,NA,"","",FALSE,TRUE
"8092","It's time for us to take serious action on climate change. The science is clear and the evidence is overwhelming. We can't afford to ignore this crisis any longer. 
#climatechange 
#ActOnClimate",194,0,0,"en",4,3,NA,"Taiwan","It's time for us to take serious action on climate change.

#climatechange 
#ActOnClimateCrisis
#MouliOfficiallyForClimate",FALSE,TRUE
"8093","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",23,138,"https://t.co/y7RQ0OZDOG","Melbourne, Victoria ✝️🇱🇧🇦🇺","Hello World! 
Jesus is King 🙏",FALSE,TRUE
"8094","RT @IshaPrashanti: If the temperature warms up by just 2 degrees, it can lead to a release of upto 230 billion tons of carbon from soil int…",140,36,0,"en",126,332,NA,"New Delhi, India","You are not the body. You are not the mind",FALSE,FALSE
"8095","RT @FrasierHarry: @bbcgoodfood BBC Good Food still peddling meat. 🙄
It's 2023 for goodness sake.
Try #vegan - it's better for the animals,…",139,24,0,"en",1954,2335,NA,"Cambridgeshire ","🇪🇺🇳🇱🇵🇸🇮🇪🇪🇭
Dutch, lefty biocentric, Vegan Land Movement supporter, empathy & compassion for all sentient creatures, cycling, photography, 60/70s music",FALSE,TRUE
"8096","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",344,1182,"https://t.co/8ViMNzxzAr","Barcelona","Uno de los fundadores de https://t.co/3DkWAzSDv1
Admin de Noticias3D y nFinite 9000 S.L.
HC $nauete | Twetch @7520 | nauete@relayx.io
https://t.co/9Y8zOMpToC",FALSE,TRUE
"8097","Operations Director – Executive position https://t.co/FOt1HcnhpE #jobs #climatechange",85,0,1,"en",4069,1377,"https://t.co/tOQ77faGPt","United Kingdom","We tweet the latest conservation, environmental, sustainability and renewable energy jobs from across the United Kingdom and further.",FALSE,FALSE
"8098","RT @ProPakistaniPK: The top 1% of global earners — somebody earning a yearly salary of about €124,000 ($132,000) — are responsible for one-…",140,3,0,"en",18385,8104,NA,"","Try not to resist the changes that come your way | Patriotic|Optimistic | #ImranKhan #LongLivePakistan #KhuddarPakistan",FALSE,FALSE
"8099","RT @BelvyBenjamin: #WEF #climatechange #GretaThunberg #AndrewTatereleased #NewWorldOrder #pureblood #Pfizer #pfizerdocuments #PfizerBioNTec…",140,58,0,"und",862,1180,NA,"überall und nirgendwo","""I am a free human being."" Charlotte Brontë

""Gib das, was dir wichtig ist, niemals auf, nur, weil es nicht einfach ist."" Albert Einstein",FALSE,TRUE
"8100","RT @PCarterClimate: ATMOSPHERIC CO2 HITS 420 ppm (NASA GISS)
Atmospheric CO2 increase faster than ever. The human race cannot survive this…",139,781,0,"en",102,872,NA,"USA","Winter soul ❄️ with 🎁🎁🎁🎁 ...🧜🏻‍♀️ at ♥️ ...💕💗 a few of my favorite things🐷🐶🐮🐴🐱🐔🦄🌸🌻🥗🏋🏼‍♀️🏔🏕🧳🗿🗺⛈🔮💈🧪🦠🧹🧺🎃👻🪦⚰️🏃🏼‍♀️💅🏼🛍🎊✒️📝",FALSE,FALSE
"8101","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",92,151,NA,"","",FALSE,TRUE
"8102","#climatechange https://t.co/qaKkNFTU9s",14,0,0,"und",39,153,NA,"$joyly187","For beautiful eyes look for the good in others; for beautiful lips speak only words of kindness; and for poise walk with the knowledge that you are never alone.",FALSE,TRUE
"8103","The Philippines is expected to have shortages in pork and rice due to the African Swine Fever and fuel/fertilizer costs respectively, as well as climate change.

Read more
https://t.co/55VmNG7rP3

#Pork, #Rice, #Agriculture, #Shortage, #ClimateChange, #2023 https://t.co/Y10eCa2C2L",257,3,5,"en",923,321,"https://t.co/qIPo682f04","","OpinYon is the Philippines' leading advocacy paper.",FALSE,TRUE
"8104","Tune in here 👇🏼
Website: https://t.co/mtwC9X1f7c  
Apple: https://t.co/5UK7v7GQFC
Spotify: https://t.co/wcjUKcLH2j
Amazon: https://t.co/Yu99yn8cxK

#podcast #veganism #veganuary #climatechange #sustainaibility #founder",218,0,0,"en",75,41,"https://t.co/QzBpGq2S3Z","UK","The Founders For Good Podcast - the most inspirational impact entrepreneurs solving the world's biggest problems.",FALSE,TRUE
"8105","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",125,973,NA,"Mumbai, India","Major Incident Manager | Engineer | Swayamsevak | Unapologetic Hindu 🚩 |
Jai Shree Ram 🚩 |",FALSE,TRUE
"8106","As Nigeria approaches its electioneering period, I beseech electorates to also think #climatechange and elect a leader that would make formidable policies to help us combat climate-induced crises. If we think of politics and the economy alone, climate crises would cause more harm",280,0,3,"en",824,2230,"https://t.co/diQ0IqQ4lm","Lagos, Nigeria","Climate-Data| Investigative Journalist; @Primeprogressng
@HumAngle_ @soljourno @TheICIR @AIJC_Conference  @ClimateTracking @RipplesNG",FALSE,TRUE
"8107","Do you agree?

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/1l8T8Jt4SY",203,0,0,"en",890,992,"https://t.co/atjXpYNOaz","Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE,TRUE
"8108","🎧We’re listening to: Rethink Climate with @amolrajan and @GraihaghJackson A major new series examining the pledges that have been made on #climatechange and whether we are meeting them #IBTRecommends https://t.co/6lUWWQrR3d",223,9,13,"en",2421,2760,NA,"London","International Broadcasting Trust - we work with the media to ensure UK audiences remain engaged with global issues. https://t.co/kna08wRXLf Director: @mark__galloway",FALSE,FALSE
"8109","RT @ScientistRebel1: A new report highlights the devastating impacts of climate chaos in 2022, including floods, cyclones, and drought that…",140,22,0,"en",8383,7173,"https://t.co/39CY6hcEyV","Earth, pale blue dot, 1 planet","Writer for children with environmental/social messages.  Enviro blogger, pacifist. Join the dots, look behind advertising/marketing, read the science #CO2caine",FALSE,TRUE
"8110","RT @bullshitjobs: What I expect from 2023.
.) The first belated ""#climatechange caused by #bullshitjobs!"" headlines.
.) Months of political…",140,6,0,"en",75,36,"https://t.co/ngtCniTskS","Twitter API","A bot that cares about #bullshitjobs and the #climatechange they are causing. Maintained by @bullshitjobs.",FALSE,TRUE
"8111","RT @bullshitjobs: What I expect from 2023.
.) The first belated ""#climatechange caused by #bullshitjobs!"" headlines.
.) Months of political…",140,6,0,"en",14,4,NA,"Twitter API","A bot that archives #bullshitjobs tweets. Maintained by @bullshitjobs.",FALSE,TRUE
"8112","RT @UNBiodiversity: Pulses are among Earth's mighty, tiny superheroes. 💚

They aren't just essential for food security and nutrition - puls…",140,39,0,"en",239,134,NA,"Tokyo-to, Japan","Environmental Policy Researcher in Japan. Ph.D. Founder of MISE Solutions. Co., Ltd. Keywords: biodiversity, ecosystem services, SDGs, wetland mitigation",FALSE,TRUE
"8113","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",102,245,NA,"France","Si vous me cherchez une étiquette, je n'en ai pas.      

Dilige, et quod vis fac.
Aime, et fais ce que tu veux.",FALSE,TRUE
"8114","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",31,87,NA,"Townsville Queensland","Aussie Silver Stacker",FALSE,TRUE
"8115","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",450,640,NA,"Poland","Seeker of Truth.
I always stand up for the weaker - that's my nature.

HandCash: $Voyo",FALSE,TRUE
"8116","RT @PCarterClimate: ATMOSPHERIC CO2 AT 420 ppm, HIGHEST IN OVER 4 MILLION Yrs 
NOAA puts this highest in 4.1 - 4.5 million years
IPCC AR6 6…",140,188,0,"en",426,693,"https://t.co/uIvBxpZvgz","Abbeyshrule, Longford, Ireland","Web Developer, Part-time Lecturer in TUS Athlone.",FALSE,TRUE
"8117","RT @BelvyBenjamin: #WEF #climatechange #GretaThunberg #AndrewTatereleased #NewWorldOrder #pureblood #Pfizer #pfizerdocuments #PfizerBioNTec…",140,58,0,"und",1150,1453,NA,"Berlin, Deutschland","#drastisch_in_der_Formulierung  #Russen_sind_NICHT_meine_FEINDE #lass_niemals_jemanden_mit_dreckigen_Schuhen_durch_Deinen_KOPF_spazieren_ELLIE.",FALSE,TRUE
"8118","RT @UNDPArabic: نحن بحاجة إلى قرارات جريئة بشأن المناخ.

يعتبر العام الجديد #NewYear أمل جديد للقيام بعمل أفضل للوصول إلى مستوى أعلى والمضي…",140,3,0,"ar",15,15,"https://t.co/H09wM0fy89","Paris, France","#YassineDurand by #DurandYassine 📲0761411382 industrie140@icloud.com",FALSE,FALSE
"8119","Climate change is one of the most pressing global challenges of our time. We must all take action to reduce its impacts and protect our planet for future generations. #climatechange #sustainability #environment",210,0,0,"en",66,215,"https://t.co/7x445hdiDs","Turkey","😎🚀",FALSE,TRUE
"8120","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",1679,3014,NA,"EASTERN,Oregon","I am an America First Conservative (Populist),I Don't Support ""Parties""I am a Registered Republican, And I support President Trump I Know that HE is A Populist!",FALSE,FALSE
"8121","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",474,426,NA,"","",FALSE,TRUE
"8122","The goal is part of the Indian Railways' endeavour to become a #NetZero Carbon emitter by 2030. #ClimateChange #ClimateAction #ClimateActionNow",143,0,3,"en",2945,403,"https://t.co/Rwc0zHcwOU","New Delhi, India","Infrastructure and Heavy Industries reporter for The Economic Times. Tweets personal unless tagged @EconomicTimes | Contact: twesh.mishra@gmail.com",TRUE,FALSE
"8123","to be a #climatechange denier in 2023 is to truly be the most execrably horrible of person, sure, but institutions that promote denial should be permanently banned. anyway, out to run in shorts in london. in january. https://t.co/Uf7ZULHZIt",216,0,3,"en",2279,1538,"https://t.co/RmG6bG0mO6","New York","soccer, bikes, soy ex-jugador de HuffPost Live, conde nast entertainment.  #feminist #blacklivesmatter #bikenyc @robertogreen@mastodon.online",FALSE,FALSE
"8124","RT @PopnMatters: According to the Intergovernmental Panel on #ClimateChange, #populationgrowth and GDP growth have been the two strongest d…",140,17,0,"en",94,170,NA,"","",FALSE,TRUE
"8125","RT @sophiadahl1: 1/2
Those “convenient” sounding “15 minute walkable cities” are euphemisms for cont@inment zones‼️‼️

Many homes will soon…",140,131,0,"en",1135,1785,NA,"PLANET EARTH SIMULATION","Data Analysis (horse racing, AFL, anything) 
Libertarian, Gardener, motorcycle enthusiast, freedom extremist.",FALSE,TRUE
"8126","@SIAS_Southasia organized a 𝐂𝐥𝐢𝐦𝐚𝐭𝐞 𝐀𝐝𝐚𝐩𝐭𝐚𝐭𝐢𝐨𝐧 𝐃𝐢𝐚𝐥𝐨𝐠𝐮𝐞 on Dec. 30 2022 as a part of SIAS’s ongoing engagement on climate adaptation policies and practices under JustClime project.
 Details : https://t.co/mTSnknftU3
#climatechange #adaptation #research",252,0,2,"en",246,43,"http://t.co/OH0V5l6P6y","Kathmandu, Nepal","",FALSE,TRUE
"8127","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",70,150,NA,"","Netherlands🇳🇱
Don't think Right,Don't think Left...just Think
We are all getting fooled🙏",FALSE,FALSE
"8128","RT @FondationLOreal: Are you concerned about #ClimateChange and its impacts? Are you looking to start taking impactful action locally? 🌍

R…",140,194,0,"en",82,7,NA,"","",FALSE,TRUE
"8129","RT @EarthAccounting: Snapshots, Hotshots and Moonshots: Images of #ClimateChange in 2022 https://t.co/5tuxkvQ1tk",112,3,0,"en",248,465,NA,"","",FALSE,TRUE
"8130","RT @GenV_Eng: The @WHO has called #climatechange the ‘greatest threat to global health in the 21st century’. We owe it to our children and…",139,16,0,"en",1422,3694,"https://t.co/qKpoFLWhbU","los angeles, ca","",FALSE,FALSE
"8131","🛰A powerful new platform will bring #earthobservation #bigdata #AI #HPC together to address #climatechange &amp; open up new applications for #virtualreality &amp; use of #EO #satellites #data in daily life.

Watch the documentary now!
 https://t.co/g8y0wAEnax",260,0,0,"en",163,213,"https://t.co/zVEGP4evHT","Europe","EU project providing tools to support the uptake, accessibility and exploitability of earth observation information at the European and global levels.",FALSE,TRUE
"8132","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",1422,2997,NA,"","Defends the *inalienable* individual liberties we are born with & no 'politician' can take away. Opposes fearmongers, manipulators, liars & rights stealers.",FALSE,TRUE
"8133","🔎July 2022

The #Philippines is one of the countries most exposed to the consequences of #ClimateChange.🌪️

Have a look at our support to the government's ambitious #NDC by mobilizing climate #finance 👉 https://t.co/k4rJtqx3RN https://t.co/1NC6RXiCzX",226,3,1,"en",28741,1795,"https://t.co/VqLkp0Dm3P","","Agence française de développement - Official English version of @AFD_France #WorldInCommon | #CEO @RiouxRemy l #EU2022FR",TRUE,FALSE
"8134","سفن السنين…
The ships of the years…

#كاريكاتير_اسامه_حجاج #سنة2023 #الاردن #عطوة #العالم #سفن #المناخ #الحروب 
#osama_hajjaj_cartoons #year2023 #world #newyear #ships #climatechange #globalwarming #war #ukraine https://t.co/XvQCQaGHFf",211,2,5,"und",11482,119,"https://t.co/QmzGJt1mFT","Amman, Hashemite Kingdom of Jordan","رسّام كاريكاتير اردني صاحب شخصيات عطاوعطوة يعمل في جريدة القدس العربي اللندنية وعدة مواقع عالمية Jordanian Editorial Cartoonist",TRUE,TRUE
"8135","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",1352,2524,"https://t.co/WPKhtDrca2","England, United Kingdom","Experience in Africa, Middle East & the Pacific. Irish Revenue and Trinity College Dublin",FALSE,TRUE
"8136","RT @CapgeminiIndia: Our expert at Capgemini explains how #Data and analysis can help companies take action on #ClimateChange. Read more: ht…",140,3,0,"en",14,79,NA,"","",FALSE,TRUE
"8137","Breakthrough in climate change mitigation: @mumaurice  and colleagues at University of Copenhagen have developed accurate nation-wide mapping of the carbon content of trees based on aerial images. https://t.co/e737pCI3WL #climate #climatechange #carbon #rwanda",260,3,9,"en",3388,267,"http://t.co/HiMNCQbCep","København, Danmark","Forskning og dertilhørende fra Det Natur- og Biovidenskabelige Fakultet og venner på #kbhuni, og fra andre med interessant forskning på hjerte.",FALSE,TRUE
"8138","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",330,470,NA,"Alberta, Canada","'The obedient always think about themselves as virtuous, rather than cowardly.' -Robert Anton Wilson",FALSE,FALSE
"8139","Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/XK3ZReQKWN

#WeMeanToClean #Volunteering #Volunteer #Shramdaan #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/ZmyBIrz6bN",255,0,0,"en",2350,81,"http://t.co/6GvyDPSwsp","New Delhi, Delhi","#WeMeanToClean | #CleanDelhi #SwachhBharat | #WasteManagement #Composting #HomeComposting | #Plantation #Afforestation | #Cleanup #CleanupDrive | #ClimateAction",FALSE,FALSE
"8140","Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/njuKWM8ZY4

#WeMeanToClean #Volunteering #Volunteer #Shramdaan #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/Ah5gFjNW8O",255,1,0,"en",1202,198,"https://t.co/7HeOGt6lVj","New Delhi, India","Co-founder @WeMeanToClean | #WeMeanToClean | #Volunteering | #Shramdaan | #CleanDelhi | #SwachhBharat | #Delhi | #India | #GlobalWarming | #ClimateAction",FALSE,FALSE
"8141","RT @PCarterClimate: EUROPE UNPRECEDENTED INSANE NEW YEAR 
HEAT WAVE 
https://t.co/JEy1kOvC7g
#heat #globalwarming #climatechange https://t.…",140,71,0,"en",248,465,NA,"","",FALSE,TRUE
"8142","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",1234,1885,NA,"","",FALSE,TRUE
"8143","RT @PCarterClimate: WORST EVER DROUGHT HORN OF AFRICA
 (NASA Dec 2022)
Global warming, Indian Ocean warming, &amp; La Niña  4 dry rainy seasons…",144,106,0,"en",248,465,NA,"","",FALSE,TRUE
"8144","RT @UNBiodiversity: 🌳🌲 Forests can help humanity adapt to #climatechange.

Read more about a new 
@FAO report on forest-based adaptation:…",138,51,0,"en",283,286,NA,"","TAGDev and MCF@RUFORUM Scholar
MSc. Natural Resources Management (Forestry)
Egerton University-Njoro
BSc. Environmental science
Egerton University-Njoro",FALSE,TRUE
"8145","RT @bilblogz: #ClimateChange They knew the science more than 100 years ago https://t.co/NFgMz231Eq",98,18,0,"en",678,933,NA,"","",FALSE,TRUE
"8146","Our skills don't limit age as long as one can use the brain,hands and local resources,we are accelerating progress towards #climatechange.
We recycle polyurethane sacks,old gunias, bottles and make decorations,door mats and wall hangings.we train 0702891759 https://t.co/LbpD8UjU11",257,1,10,"en",349,1192,NA,"Mukono, Uganda","CEO YWIDO, ||PanAfrican||Charpter||President UG||GenderChampionUG|| Treasurer||GIVAAwardwinner22||ClimateChangeActivist, #Mental Health,#SRPH#BusinessIconAward",FALSE,TRUE
"8147","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",58,153,"https://t.co/D28FChko7m","Florida, USA","WS ⚔️ 18 y/o  Web3 Spirit | Visionary  DM for inquiries",FALSE,TRUE
"8148","RT @EU_ScienceHub: 📣#POLICYMAKERS📣

Digital &amp; green transitions, recovery from the pandemic, geopolitical tensions, #ClimateChange… These a…",144,14,0,"en",219,2445,NA,"","",FALSE,TRUE
"8149","2022 will be warmest year ever for UK, Met Office says https://t.co/1m0nmH04q5 #climatechange #weather #environment",115,0,1,"en",860,1624,"https://t.co/PQKFnxPq8G","United Kingdom","Supporting traditional expertise & skills, we're the best online resource for finding a mole catcher in the UK 🇬🇧",FALSE,TRUE
"8150","RT @UNBiodiversity: Pulses are among Earth's mighty, tiny superheroes. 💚

They aren't just essential for food security and nutrition - puls…",140,39,0,"en",232,661,NA,"","International Association for Ecology (INTECOL). INTECOL is a non-profit organization for the exchange and cooperation of ecological societies and ecologists",FALSE,TRUE
"8151","Boire et déboires #dessinsatirique #humour #dessindujour #caricature #dryjanuary #actu #ecologie #vert #climatechange https://t.co/fK1iVXUuwD",117,0,0,"fr",23,53,NA,"","Dessins du coin de table :
https://t.co/RimUDmmBG8",FALSE,TRUE
"8152","RT @PCarterClimate: ATMOSPHERIC CO2 AT 420 ppm, HIGHEST IN OVER 4 MILLION Yrs 
NOAA puts this highest in 4.1 - 4.5 million years
IPCC AR6 6…",140,188,0,"en",1021,1026,NA,"OR high desert","vet, songwriter, cynic. #BLM
#VOTEBLUE
Dogs have super powers. Born 312 ppm. #ClimateCrisis",FALSE,TRUE
"8153","RT @PCarterClimate: ATMOSPHERIC CO2 AT 420 ppm, HIGHEST IN OVER 4 MILLION Yrs 
NOAA puts this highest in 4.1 - 4.5 million years
IPCC AR6 6…",140,188,0,"en",176,532,NA,"Paris, France","Jeune papa, plus que sensible aux questions autour du réchauffement climatique et de l’effondrement ... 🌳🌍🥳",FALSE,FALSE
"8154","Climate change and environmental degradation are an existential threat to Europe and the world. This is where EU Green Deal comes into action! 🌏

#greenthreeseas #greenfuture  #GreenEU #climatechange https://t.co/gm65HtthMV",199,0,0,"en",1,1,NA,"","Social, youth and ecological transformation set by EU Green Deal 🌱",FALSE,TRUE
"8155","RT @bilblogz: #ClimateChange They knew the science more than 100 years ago https://t.co/NFgMz231Eq",98,18,0,"en",2614,3152,NA,"Bolton, England","Northern, British, European. Dad, Son, Brother, Uncle. Ex journalist, builder, mountaineer and runner. Part of Bolton's growing anti-growth movement.",FALSE,TRUE
"8156","RT @PCarterClimate: ATMOSPHERIC CO2 HITS 420 ppm (NASA GISS)
Atmospheric CO2 increase faster than ever. The human race cannot survive this…",139,781,0,"en",2731,4898,NA,"Sydney","I support the Uluru statement and call on people to walk with First Nations people to achieve VOICE TREATY TRUTH. These are my views. Australian Teacher.",FALSE,FALSE
"8157","RT @Fa11outS: STOP BREATHING AND EXISTING… YOU’RE RUINING THE PLANET! #Agenda2030 #WEF #NWO #ClimateChange https://t.co/TgnIX5iS29",130,4,0,"en",2985,5015,NA,"","love my country and respect our veterans who deserve to be treated with respect by the leaders! DEFINITELY NOT woke! I know what a woman is…..I am one!",FALSE,TRUE
"8158","RT @PCarterClimate: ATMOSPHERIC CO2 HITS 420 ppm (NASA GISS)
Atmospheric CO2 increase faster than ever. The human race cannot survive this…",139,781,0,"en",1855,116,NA,"Nürnberg, Bayern","Ganzjahres-Alltagsradler in Nürnberg. Humanist. Linux-User. Linksgrün versifft. Spuren von Zynismus in meinen Tweets sind unvermeidlich.",FALSE,FALSE
"8159","RT @PCarterClimate: ATMOSPHERIC CO2 AT 420 ppm, HIGHEST IN OVER 4 MILLION Yrs 
NOAA puts this highest in 4.1 - 4.5 million years
IPCC AR6 6…",140,188,0,"en",1223,3253,NA,"Bari","Libri, chitarra, natura, in quale ordine sceglietelo voi per me va sempre bene...
Books, Guitar, Nature",FALSE,FALSE
"8160","RT @Antigon25386936: È mia impressione oppure in Italia non se ne sta parlando abbastanza, sceneggiate plateali escluse? È in modo proposit…",140,5,0,"it",2365,2463,NA,"Milano, Lombardia","Comunicazione Corporate Pubblica e Sociale, Relazioni Istituzionali, Advocacy. impegnata socialmente, libera pensatrice!",FALSE,TRUE
"8161","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",517,1173,NA,"Nottingham, England","Dad and Husband!! Loves Football, Boxing and most sports!! Manchester United!!",FALSE,TRUE
"8162","RT @PCarterClimate: ATMOSPHERIC CO2 HITS 420 ppm (NASA GISS)
Atmospheric CO2 increase faster than ever. The human race cannot survive this…",139,781,0,"en",1323,3725,NA,"beyond the veil","immortal imaginary creature",FALSE,TRUE
"8163","RT @climateline: 'Unheard of': Extreme warm temperature in January shatters records across Europe
Source: https://t.co/OJf63qVfGc (https://…",140,1,0,"en",331,450,NA,"","coder，对一切的民族主义和相信中醫理論者保持警惕The long night has only begun. In the darkness, please remember what the sun looks like, and in the silence do not sing for the devil.",FALSE,TRUE
"8164","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",288,619,NA,"","",FALSE,TRUE
"8165","RT @PCarterClimate: ATMOSPHERIC CO2 HITS 420 ppm (NASA GISS)
Atmospheric CO2 increase faster than ever. The human race cannot survive this…",139,781,0,"en",31,155,NA,"","Chercheur en Sciences de l'Environnement",FALSE,TRUE
"8166","RT @BelvyBenjamin: #WEF #climatechange #GretaThunberg #AndrewTatereleased #NewWorldOrder #pureblood #Pfizer #pfizerdocuments #PfizerBioNTec…",140,58,0,"und",2110,2463,NA,"","Seit ca. 6 Jahren auf der verzweifelten Suche nach dem gesunden Menschenverstand in diesem besten D... land, das es je gab 😩",FALSE,TRUE
"8167","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",16,110,NA,"Hell, MI","🥋🥊🩸🍖the man with all answers!!!",FALSE,TRUE
"8168","RT @Brillianto_GI: .
Solutions for a hotter world: sunblock for pavements, armies of #trees, and one 400ft hole

https://t.co/M26GAKvUbM

#…",140,4,0,"en",1708,5001,NA,"West Midlands, England","Wildlife Gardener, hopeful that one day the human race can live in harmony with the planet. That all nations may work together for common good, and balance.",FALSE,TRUE
"8169","RT @Gen_Atomic: #nuclear #cleanenergy #carbonfree #nuclearpowerplant #energy #nuclearenergy #nuclearpower #generationatomic #climatechange…",139,91,0,"und",11,94,NA,"Seriate, Lombardia","Memefilo ingegnere. Terrone fuori sede a Bergamo.",FALSE,TRUE
"8170","RT @BryanDawsonUSA: Following what was Europe’s hottest summer on record, an
“unprecedented” winter heat wave hits Europe: Thousands of rec…",140,96,0,"en",2013,4645,NA,"Fillmore, California","73 yrs, research psychologist, anti-fascist feminist seeking the roots of conflict. #BLM. Many gods may exist, none deserve authority over any of us. We rock!",FALSE,FALSE
"8171","Warmest January on record for Europe dubbed most extreme event in European history | Weather | News #ClimateChange #Climate #Environment #RenewableEnergy [Video] https://t.co/daToB82m43",185,0,1,"en",32,21,NA,"","I'm focused on #Enegry #Policy and the latest #News.",FALSE,TRUE
"8172","Under the guise of #climatechange you will no longer be able to travel more than 15 minutes in the city you live…

#15minutescity #WEF #NWO #GlobalWarming #2024or2025 https://t.co/jEkTqRdZHN",166,1,1,"en",135,193,NA,"In your head rent free","I'm allowed access back onto Twitter. I identify as invisible. I was Bourne visible & I'm now trans-parent. My pronouns are Who/Where. Here to offend the WOKE",FALSE,TRUE
