"","created_at","id_str","full_text","display_text_range","retweet_count","favorite_count","lang","name","screen_name","followers_count","friends_count","location","description","verified"
"858",2022-12-27 21:33:52,"1607837186853945347","RT @dolphin_angels: 1/3
#PM @Tinganes, It is well documented that #cetaceans play a crucial role in mitigating #globalwarming and #climatec…",140,19,0,"en","💙🐬🌊イルカショーをボイコットをしよう","againstcruelty5",9569,10756,"太地町和歌山日本","#イルカ猟は残酷  #水族館に行かないで 🙏イルカに会いたいなら、海に行こう 🐬🌊  #イルカ 
#イルカ天使日本 
#太地町  #和歌山日本 
#太地町イルカ追いこみ猟反対
#イルカのハニー
#イルカのハニーを忘れない
ハニーちゃんのこと忘れない！💙🐬🌈",FALSE
"859",2022-12-27 21:33:50,"1607837179933253633","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Doonhamer","rosstom96",321,1119,"Dumfries, Scotland","slightly tubby, mostly bald, always tired",FALSE
"860",2022-12-27 21:33:22,"1607837060320329728","RT @ESAEcology: Now out in @ESAEcology:

Mutualisms in a warming world: How increased temperatures affect the outcomes of multimutualist in…",140,62,0,"en","Holly Moeller","mixotrophe",1645,1022,"Chumash Nation Territory","Find me at https://t.co/W4SqbcKRwa please! Theoretician (Erdős # = 5) @eembucsb (#unicornjob🦄). All good bugs photosynthesize. she/her",FALSE
"861",2022-12-27 21:33:05,"1607836990321328129","Clear, simple, and undeniable. Give this video a quick watch. #climatechange  https://t.co/c1sAdNBLZ9",101,0,1,"en","Glen Hoos 🚫👀⬆️","ThisIsHoos",262,602,"Aldergrove, BC","An 84-year old curmudgeon trapped in a 47-year-old body. Come for the doom, stay for the gloom.",FALSE
"862",2022-12-27 21:31:47,"1607836662666788864","RT @BrianMcHugh2011: The 10 most expensive storms, floods and droughts in 2022 each cost at least $3bn (£2.5bn) in a “devastating” year on…",139,48,0,"en","Iona Thomson","IonaThomson14",1438,4177,"","My God/Goddess is a tree in my back garden.I believe in listening to nature.",FALSE
"863",2022-12-27 21:31:31,"1607836595016683523","RT @luckytran@med-mastodon.com
Airlines are understaffed because of COVID.

Airline infrastructure is buckling due to climate change.

Travel chaos is a symptom of ignoring global crises.

#COVID #ClimateChange
https://t.co/GobANjXf3O https://t.co/iVEGUA5Dx7",234,0,1,"en","A.W. Peet","AWPeet2",5293,3072,"Toronto, Ontario, Canada","trans, queer, disabled, autistic, 50s, pākehā NZer, physicist. + @ProfAWPeet. moving in 2023 to https://t.co/xwNaggdT0q 🍄. 😷+5💉. Long Covid 🧠🌫",FALSE
"864",2022-12-27 21:31:05,"1607836486594097153","As  #KariLake continues the fight against #ElectionFraud in #Arizona, one company wants to block out the sun to help prevent #ClimateChange
Learn more about today's #BreakingNews by WATCHING @KristiLeighTV's Daily Brief:
https://t.co/OeXZim1zZk",244,2,2,"en","American Faith Media","AmericanFaithM1",778,280,"","Non-Profit Conservative News Network | News You Can Trust",FALSE
"865",2022-12-27 21:30:22,"1607836307786706944","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Schlock Horror","schlock13",959,873,"","We're partying to 1984.",FALSE
"866",2022-12-27 21:30:21,"1607836304389054471","Happy New Year, and Thanks! https://t.co/JABCajaXIY Check out these #greenbuilding events! #building #buildings #construction #energyefficiency #decarbonization #electrification #health #architecture #design #realestate #finance #climatechange Here's to 2023! MT @ilgreenalliance https://t.co/q87F5DF3Sb",279,0,0,"en","Illinois Green Building","ILgreenbuilding",259,92,"Illinois, USA","A companion Twitter to the IL Green Building Group on Rate It Green, to help Illinois green builders and organizations share events, news and information.",FALSE
"867",2022-12-27 21:30:16,"1607836282973036544","RT @Nanyong69493211: What happens to the donations you send to Uganda? Who are the beneficiaries? 
Stop your pretence,hiding behind #Climat…",140,1,0,"en","oweduwa afira ku Bobi","oweduwa2",165,292,"","",FALSE
"868",2022-12-27 21:30:16,"1607836280519376901","RT @cameraZoe: 'I'm doing this for my son' 

Hundreds of @JustStop_Oil supporters blocked Waterloo Bridge for a second day. 

#ClimateEmerg…",140,3140,0,"en","Sergio Vargas Mora","sergiovarmo",906,2517,"Costa Rica, Heredia","Vivimos en el Jardín del Eden, recordemoslo porque nos esta saliendo caro el olvido.
El.
He/him.",FALSE
"869",2022-12-27 21:28:55,"1607835942869508097","RT @UNBiodiversity: A collaboration between @cgiar, @cgiarclimate and @columnfive highlights the global influence of environmental challeng…",140,15,0,"en","Sven G","fennlar",44,345,"Utrecht, Nederland","Oprichter en bestuurslid stichting Esperanza Verde Nederland. Deze stichting ondersteunt het natuurbescherming project Esperanza Verde in de amazone van Peru.",FALSE
"870",2022-12-27 21:28:51,"1607835924204863489","Wild blue Thistle Gaia Desperate force https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #tweet #CorruptionGreedandLies #Newsnight",148,0,0,"en","wild blue thistle","wildbluethistle",3265,1369,"","#ClimateChange #freemusic #acousticmusic #NowPlaying #followback #ClimateAction #GTTO #ToriesOut",FALSE
"871",2022-12-27 21:28:27,"1607835824850100224","Homes that survived the Boulder County fire hid another disaster inside - The Conversation
Source: https://t.co/17N92lRL1N (https://t.co/ooK1ZmxVd4)
#climatechange #airpollution #news #climateline",196,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"872",2022-12-27 21:28:27,"1607835823768047617","North Macedonia's capital chokes on dangerous levels of air pollution - The Korea Herald
Source: https://t.co/8288RWSxqQ (https://t.co/YFWJL8HsN2)
#climatechange #airpollution #news #climateline",194,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"873",2022-12-27 21:28:26,"1607835822224556034","How Plants (Inside and Out) Promote Comfort at Home - Treehugger
Source: https://t.co/pl1iC3ErUf (https://t.co/ewmNwd6CwT)
#climatechange #airpollution #news #climateline",170,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"874",2022-12-27 21:28:26,"1607835820093853700","DPCC to identify dust-laden roads to curb air pollution in city | Delhi News - Times of India
Source: https://t.co/1zCPQ26118 (https://t.co/lvYfquFGUS)
#climatechange #airpollution #news #climateline",199,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"875",2022-12-27 21:28:26,"1607835818990739458","Letter: Leaving RGGI is already an unpopular mistake - Fredericksburg
Source: https://t.co/oFoidCB2h7 (https://t.co/D7VL3u02Ob)
#climatechange #airpollution #news #climateline",175,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"876",2022-12-27 21:28:25,"1607835817782947841","North Macedonia takes emergency anti-pollution steps - The Portland Press Herald
Source: https://t.co/kcPTW8zh9q (https://t.co/mNbWPfKsyH)
#climatechange #airpollution #news #climateline",186,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"877",2022-12-27 21:28:25,"1607835816465776640","Unclean air, contaminated water continued to haunt residents - Tribune India
Source: https://t.co/3mCfCdT9RP (https://t.co/9azvG9PrYU)
#climatechange #airpollution #news #climateline",182,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"878",2022-12-27 21:28:25,"1607835815194812417","North Macedonia Takes Emergency Steps to Reduce Cities' Air Pollution - Latin Times
Source: https://t.co/aVC0mRtUUu (https://t.co/r2u872r1LV)
#climatechange #airpollution #news #climateline",189,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"879",2022-12-27 21:28:24,"1607835813840035840","Winter rain fails to improve Dhaka's air quality
Source: https://t.co/t4nlzflzg6 (https://t.co/01YrTkvZUX)
#climatechange #airpollution #news #climateline",154,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"880",2022-12-27 21:28:24,"1607835812669935617","Why sea can't be Mumbai's only air purifier now | India News
Source: https://t.co/CGqkdPkxxU (https://t.co/mK724xfH5W)
#climatechange #airpollution #news #climateline",166,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"881",2022-12-27 21:28:24,"1607835811495706630","Amazon Packages Burn in India, Last Stop in Broken Plastic Recycling System
Source: https://t.co/n3Uw8RfNeQ (https://t.co/9AbKuAZPBg)
#climatechange #airpollution #news #climateline",181,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"882",2022-12-27 21:28:23,"1607835808752451585","Lahore measured 2nd most polluted city of world on AQI - ARY News
Source: https://t.co/AoBb8Gw49k (https://t.co/kVPFDvXiP6)
#climatechange #airpollution #news #climateline",171,0,2,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"883",2022-12-27 21:28:23,"1607835807590621184","Fog disrupts air and rail travel in Indian capital New Delhi | Al Arabiya English
Source: https://t.co/r5nlghfdTI (https://t.co/nlUS3An1U7)
#climatechange #airpollution #news #climateline",187,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"884",2022-12-27 21:28:23,"1607835806453956610","41 percent of vehicles fail pollution test - myRepublica
Source: https://t.co/qabSkES7nD (https://t.co/wosUXkoeQB)
#climatechange #airpollution #news #climateline",162,0,2,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"885",2022-12-27 21:28:22,"1607835805262782465","Hybrid buses to reduce environmental pollution, smog: Elahi - Pakistan - Business Recorder
Source: https://t.co/ffrDJ6563x (https://t.co/ZyDZLcMGOG)
#climatechange #airpollution #news #climateline",196,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"886",2022-12-27 21:28:22,"1607835804029652995","Automobiles major contributor to Valley's air pollution: Dept of Environment - Khabarhub
Source: https://t.co/7mHThIwyOK (https://t.co/qYhy2kHdyF)
#climatechange #airpollution #news #climateline",194,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"887",2022-12-27 21:28:22,"1607835802809032707","Letters to the Editor: If your mail carrier drives an EV, will you drive one too?
Source: https://t.co/9lNGzODcZq (https://t.co/G0768hTO2s)
#climatechange #airpollution #news #climateline",187,0,1,"en","climateline","climateline",5,69,"Earth","Remembering the most significant Climate Change events along the history 🔎🌳🌎",FALSE
"888",2022-12-27 21:28:07,"1607835741069135877","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Blues","whozurpaddy",171,836,"Los Angeles","A Big Fan of #TeamIndia #MenInBlue A Huge Believer in @dak #Respect4Dak ... #DallasCowboys with @dak #DakPrescott will definitely win a SB in the next 3 Years",FALSE
"889",2022-12-27 21:28:06,"1607835735888986113","RT @PCarterClimate: THE FUTURE OF INCREASING EXTREMES IS UNLIVABLE PLANET
All extreme disastrous events are increasing,            faster s…",140,97,0,"en","Raimo Kangasniemi","rk70534",17268,18995,"Finland","A useless humanist with a love for art, astronomy, history, literature, science, human rights and social justice. I hate oppression.
https://t.co/S8BzUeLNKZ",FALSE
"890",2022-12-27 21:27:40,"1607835625876774912","RT @Laurie_Garrett: Dave Barry rocks:
""The looming apocalyptic threat of catastrophic global #climatechange was finally eliminated thanks t…",140,15,0,"en","ItsAllGreekToMe 🌻☮️👩‍🎨🏺","gynecka",103,155,"Santa Cruz, CA","",FALSE
"891",2022-12-27 21:26:47,"1607835406250266624","Do you agree?

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/pfqsOoeiNl",203,0,1,"en","Sven Van zanten","SvenVanZanten01",852,978,"Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE
"892",2022-12-27 21:26:11,"1607835252650549248","Although agriculture accounts for up to:
🏔️ 38% of land area
🏭 30% of #GHG emissions
💧 70% of water consumption
 
The sector also has high potential to reduce emissions &amp; help vulnerable communities adapt to #ClimateChange 🌍

Learn how: https://t.co/RPCsS6CZbM https://t.co/XHzFEu9F9T",264,2,5,"en","Farming First","farmingfirst",65177,7378,"global","Farming First is a global coalition calling on world leaders to increase agricultural output in a sustainable and socially responsible manner.",FALSE
"893",2022-12-27 21:25:45,"1607835144760758273","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","KurtSpenrath","KurtSpenrath",7,44,"","",FALSE
"894",2022-12-27 21:25:20,"1607835040234471424","RT @chriscartw83: #Antarctica 's average remaining melt (of the last 10 years) would produce a sea ice area minimum in Feb 2023 of 0.06 mil…",140,3,0,"en","Roadkill Wallaby Reef Foundation 🌎💦🌴🦘🐨🦅🦇🐬","Karmageddon67",4196,3794,"Murdochistan","Focussing on the devastation to ecosystems & wildlife, & the earth’s biosphere, in the name of human population & GDP growth. Living on stolen megafauna land.",FALSE
"895",2022-12-27 21:24:59,"1607834951235559425","RT @CMBowenAuthor: A totally amazing and brilliantly original story. Highly recommended! Grab a copy of ""THE DEATH OF ME"" now. #crimefictio…",140,3,0,"en","Chef TJ","CajunCatsup",8104,6587,"United States","A 6'9"" former tennis player and tennis pro now rockin' the culinary world as a chef de cuisine.",FALSE
"896",2022-12-27 21:24:52,"1607834922470834179","Living With Climate Change

Buffalo’s ‘blizzard of the century’ and Southwest’s 2,900 canceled flights prompt closer look at #climatechange and severe storms | @MarketWatch 12/27/2022

 https://t.co/wIWujC3Bnm",209,0,0,"en","Supriyo SB Chatterjee","sbc111",4143,4961,"West Hartford, CT USA","MSc MBA MA (Econ) | Ex- @Microsoft MVP | @CTHealth Fellow | @CT_SIM PTTF | @OHS_CT Council | RTs with #ShakespeareSunday are endorsements |",FALSE
"897",2022-12-27 21:22:48,"1607834404461875201","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","patrick","KnabokovMusic",892,4930,"Northern California","Creating beautiful, innovative, potent, challenging, multi-cultural music. Drumset is my primary instrument. I also sing, compose, write lyrics and play guitars",FALSE
"898",2022-12-27 21:22:17,"1607834275214405637","RT @climat_change: Dec 22. In #Chile, more than 500 homes burned in a major #fire in the city of #VinadelMar. At least two people were kill…",140,7,0,"en","Lofty Nagib","LoftyNagib",979,2943,"‎سيلبيا","Solía ser poeta pero me dio COVID-19 04/09/2020 positivo / 05/10/2020 negativo; Pfizer 27 May 2021 2021-06-27",FALSE
"899",2022-12-27 21:21:51,"1607834165306597376","RT @BookClubPro1: Would you rather live in Middle Earth?
Be Frodo and save our planet?
#middleearth #tolkien #hobbits #sustainability #lotr…",140,3,0,"en","Ostracism","Ostraca_EU",8440,6524,"","Fighting Hypocrisy...
MythBuster
#slovenia
#slovenija
#lingerie
#swimwear
#activewear
#fashion
#fiverrseller",FALSE
"900",2022-12-27 21:21:48,"1607834150555516928","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","Rum Corp Rules","CourtRum",2608,4609,"","",FALSE
"901",2022-12-27 21:20:58,"1607833942467698690","It is coming! 

The final issue of CBS Newsletter will be launched tomorrow.
#sustainability #climatechange #birdflu #biosecurity
#renewableenergy #COP27

@licylaw @NigelUnwin @KAConnieYoung  @CARPHAExDir @HeatherPinnock https://t.co/JyuMejm9sz",220,2,4,"en","Dr. Kirk Douglas MBA PhD","KirkDouglas79",241,1274,"","A simple biosecurity, zoonoses, climate change, sustainability and bioeconomy researcher. Director of The Centre for Biosecurity Studies at UWI Cave Hill Campus",FALSE
"902",2022-12-27 21:19:51,"1607833661121994754","RT @prageru: Our climate has been and will always be changing. 

Patrick Moore, former president of @Greenpeace, explains why #climatechang…",140,647,0,"en","اميقوس","Ricardo12057981",23,859,"El Castillo de las Guardas","",FALSE
"903",2022-12-27 21:19:34,"1607833589374238721","#EnvironmentalProtection is essential for our planet! Only by protecting and restoring natural ecosystems can we limit #CO2 emissions and help to mitigate #ClimateChange. Plant a tree today - every like or tweet could help grow a better tomorrow! #SaveOurPlanet",261,0,1,"en","The Living Tree","livingtree_life",95,3,"Twitterverse, San Francisco","I am a living tree that lives from Twitter likes. I enjoy interacting with people and tweeting interesting things. I love getting likes and growing
my branches",FALSE
"904",2022-12-27 21:19:01,"1607833452463951873","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","☀️ Lord Coalton RT 🌏 Global","LeipzigSyd",2745,4995,"AUS & EU","#renewables #Energiewende #power2gas #getup #solar #planetism #ScottMorrison #greens #hydrogen #auspol #stopadani #climatechange #bushfire #atheism #sportsrort",FALSE
"905",2022-12-27 21:19:00,"1607833447002943488","RT @BookClubPro1: Would you rather live in Middle Earth?
Be Frodo and save our planet?
#middleearth #tolkien #hobbits #sustainability #lotr…",140,3,0,"en","Mary Pat Boyd","MaryPatBoyd1",4338,4902,"Mandarin, FL","No DMs please. I won’t respond. I assume that u didn’t read my profile if I received DM from you, and. I will not buy from you. No DM’s!!",FALSE
"906",2022-12-27 21:18:36,"1607833344179593217","HEAR ME OUT: Let’s just say all the weather, freezing deaths, and flight cancellations are due to #climatechange WHY aren’t they preparing our country and lining up resources like @GovRonDeSantis did for the hurricane.👀Instead @potus keeps telling us DEATH IS COMING!! 💁🏻‍♂️",274,0,3,"en","Democrats Don’t Surf","adam_FIXSD",72,96,"San Diego, CA","Born & raised in San Diego, CA… Educated in Urban Planning & Development at USC. 20yrs San Diego Fire Rescue - Lifeguard. LJ Viking circa ‘96. WAKE UP!🇺🇸",FALSE
"907",2022-12-27 21:18:29,"1607833318493405184","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Isabel Pisano","riogal2009",172,138,"Brookline MA","Filmmaker - Documentaries - Peace Proliferation Topics a Specialty -",FALSE
"908",2022-12-27 21:18:12,"1607833244119998468","And these #EconomicParasites need everyone else to do all the heavy-lifting needed to deal with #ClimateChange, so THEY can continue to live their materialistic, lavish lifestyles. https://t.co/pffhAzH1Y2",180,0,0,"en","Celeste GENERALSTRIKE Holms","Dallas4Bernie",2450,905,"SE WI, no longer Dallas, TX","Anti-Capitalism. Socialist. I despise both parties of the Oligarchy. I block Red/BlueMAGA & VBNMW Cultists. #CAPITALISM IS THE PROBLEM",FALSE
"909",2022-12-27 21:17:15,"1607833005393076226","RT @EpochTimes: A startup is launching weather balloons capable of releasing reflective sulfur particles into the earth’s atmosphere, with…",139,25,0,"en","Bill","bhunter1955",345,182,"Edmonton ","retired, ex oil industry environmental support, retail to production, across Canada plus 2 years in Libya and 2 in Azerbaijan. proud grandpa",FALSE
"910",2022-12-27 21:16:03,"1607832703516147718","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Shelly Ringham","ShellyRingham",49,43,"Toronto, Ontario","",FALSE
"911",2022-12-27 21:15:40,"1607832609828093953","RT @PAGreenbuilding: Composting 101: Tips for Everyday #Composting at Home (You Can Do It!) https://t.co/AVVtSn5vYm #composting #compost #w…",140,27,0,"en","Rate It Green","rateitgreen",4169,3531,"International","Rate It Green is a green building directory, network and information sharing platform- find products & services, ask clients for reviews, join the conversation!",FALSE
"912",2022-12-27 21:13:35,"1607832083019272192","RT @CMBowenAuthor: A totally amazing and brilliantly original story. Highly recommended! Grab a copy of ""THE DEATH OF ME"" now. #crimefictio…",140,3,0,"en","MediaHound","MediaHound89",5446,3836,"United States","Media Hound - Tracking news like a coon hound. Chasing the latest entertainment tidbits like a pup searching for his mom. Paw-up for the best! Promo",FALSE
"913",2022-12-27 21:13:33,"1607832075050024964","RT @WWFCanada: ""Scientists say it’s [the Coquitlam Glacier] among thousands across Canada that are shrinking more quickly than expected due…",140,7,0,"en","Elis Giaz","ElisGiaz",12,32,"","",FALSE
"914",2022-12-27 21:13:19,"1607832017864892418","RT @WWFNepal: @SC_Nepal &amp; WWF Nepal have been implementing an innovative model “SHIFT for Our Planet” that aims to shift power to young peo…",144,1,0,"en","Elis Giaz","ElisGiaz",12,32,"","",FALSE
"915",2022-12-27 21:12:57,"1607831926424887296","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Rava","ArandaVizcardo",36,771,"Gran Canaria ","",FALSE
"916",2022-12-27 21:12:57,"1607831924252475393","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","fff.","_bblacksky",1371,62,"เพชรบูรณ์, ประเทศไทย","ชีวิตก็เท่านี้ เข้มแข็งไม่ไหวแล้ว ขออ่อนแอ",FALSE
"917",2022-12-27 21:12:56,"1607831919684898817","RT @ESAEcology: Now out in @ESAEcology:

Mutualisms in a warming world: How increased temperatures affect the outcomes of multimutualist in…",140,62,0,"en","Cesar Galvez","GalvezBiotech",25,470,"","",FALSE
"918",2022-12-27 21:12:47,"1607831883710078979","With one horrible storm still not entirely over and Buffalo, NY (with at least 18 victims in the city alone) not yet recovered, another giant storm is beginning on the west coast. However many feet of snow comes won't break the drought. TELL ME #ClimateChange isn't real!",271,0,3,"en","Robert Mihaly 🇫🇷 ✍️ 😷🌻","RobertMihaly1",7620,7814,"Ohio, USA","RESISTOR = GOP begone / Published Poet / All Poetry © / sculptor / music fanatic / CLE Guardians / https://t.co/ea41hLaj7n%… /  Love for Paris / #SlavaUkraini",FALSE
"919",2022-12-27 21:12:15,"1607831746526986251","Legal #IndustrialHemp is sitting over here like… 
#ClimateChange #Environment #Biodegradable #Green #Biodiesel https://t.co/YwcjCaRSK9",110,0,0,"en","Mama Doubleyoo🍁🌻","MaryJCannabian",5166,5597,"Canada, Eh.","💍Mama of 6🌞’s~K&K’s🍀👵! #BakerOfTreats~#CraftyNerd~#LoverOfMusic & #WrittenWord 💚#HIIT & 🦮walkies! #Humanist~#Atheist~#ReSister ☮️💟🌱💨 & #GoodTrouble!",FALSE
"920",2022-12-27 21:11:56,"1607831669712556034","RT @UNDP: #ClimateChange, biodiversity loss and pollution are intensifying conflicts and inequalities.

A #HumanRights approach will help r…",140,60,0,"en","M T Bashir","MBashir48666504",164,132,"Manchester, England","https://t.co/jUeAWgWiTc Presenter (Member Press Club of Pakistan UK. Reg.). Ex. School Administrator.Self Employed (Member Association of Accouning Technician Uk.)",FALSE
"921",2022-12-27 21:11:27,"1607831545468911618","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","Andre Martin","AndreMa40964625",63,480,"","",FALSE
"922",2022-12-27 21:11:23,"1607831528314134533","The weather in Europe is Going Crazy !
The end of the year in Germany with 20 Degrees Celsius ! Way Too HOT!
#climatechange is real i guess? https://t.co/9rpdmhyw6R",164,0,3,"en","Hans Lak #Mission2030 🌎 👍🚲","HansLak",25133,27648,"Netherlands","#Mission2030 100% #eMobility #Ecodesign #Health #SustainableDevelopment 100% #Genderequality in 2030 SERIOUS acceleration for #ClimateAction #SDGs #KRED 999/10",FALSE
"923",2022-12-27 21:11:16,"1607831500942180352","RT @KentPage: #ECW announces $2M grant in #Sudan🇸🇩!

With 7M children out of school, fast-acting ECW grant delivered by @NRC_EAY @SC_inSuda…",140,17,0,"en","Tariq Hussaini","TariqHussaini13",250,805,"Connecticut, USA","Education Cannot Wait 👍 UNITED NATIONS. “Education is the most powerful weapon which you can use to change the world” Nelson Mandela",FALSE
"924",2022-12-27 21:10:44,"1607831368075034624","RT @FriendsOScience: @ConnectedCathy &gt;1400 Eminent scientists and scholars are signatory to the @ClintelOrg World #climate  Declaration. We…",143,9,0,"en","☃️Rime & Reason","Rime_and_Reason",206,2539,"Middle-earth","✝️ GOD. 🏡 FAMILY. 🇺🇸 COUNTRY. 🙏🏻 FAITH. 🗽 FREEDOM. PERSONAL RESPONSIBILITY. TRUTH. ⚖️ JUSTICE. THE AMERICAN WAY.",FALSE
"925",2022-12-27 21:10:21,"1607831268640563201","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Lewis Normand 🇺🇦","iplantsman",7173,5163,"Perth Scotland Originally Fife","Plantsman, Garden Designer, Horticulturist, Lecturer & Gardener. Plants are my life and these words are my own! Cut me and I bleed sap. @TheCaley council member",FALSE
"926",2022-12-27 21:10:00,"1607831180107448320","RT @IVoteClimate: @RepMTG Nah. You lose races and don't gain new voters because you:
* Have no policy platform
* Are racist and homophobic…",139,1,0,"en","☮️PRO-CHOICE MIMIof3 (Tammi)","Mimiof3ProudDem",5498,5384,"Kentucky USA","🚫DM! Mother, Grandmother and cannot stand a MAGAT I cuss a lot so beware of F Bombs! You are warned 🤬#ProudDemocrat #CancerSucks #SaveOurPlanet #VoteBlue",FALSE
"927",2022-12-27 21:09:59,"1607831176823160834","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Paul Hervey-Brookes 🇺🇦","HerveyBrookes",13431,2185,"Cotswolds | Le Perche | Paris ","Garden designer, painter, lecturer & writer of words. The reason two antelope walk together is so one can blow dust out of the other's eyes. 12 Golds, Fellow IQ",FALSE
"928",2022-12-27 21:09:13,"1607830983616901120","#Sustainability and sustainable development will put an end to oil-rich dictators and will decrease the gap between the richest and poorest. As we see and feel the impacts of #climatechange, I hope more people will demand sustainable solutions.",244,0,2,"en","Ani Garibyan","AniGaribyan",421,332,"","— MSc Environment & Sustainable Development — writer, photographer, knowledge enthusiast",FALSE
"929",2022-12-27 21:09:07,"1607830961198333953","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","Anya Carrel","AnyaCarrel",115,793,"Terrace BC 🇨🇦","",FALSE
"930",2022-12-27 21:08:29,"1607830801571540992","#climatechange The Conversation Indonesia: Every Australian will be touched by climate change. So let's start a national conversation about how we'll cope.
https://t.co/Bpc5W3ltpa

via @GoogleNews",196,0,0,"en","EnviroBlog.net","EnviroBlog_AU",329,468,"The Blue Marble","Tweeting blog updates and interesting articles about our precious planet.",FALSE
"931",2022-12-27 21:08:29,"1607830799037915137","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Christine Fitts","CHFitts",87,183,"","",FALSE
"932",2022-12-27 21:08:27,"1607830792784465920","RT @EcofriendlyBeer: ""More and more of the crops the world harvests are being used for things other than directly feeding people. The globa…",140,16,0,"en","JN@🏡 💙💛","Shitstorm2019",157,424,"","Animal Lover, Teacher, Union Thug, Peace Corps Volunteer, Cat Mom 😻😻",FALSE
"933",2022-12-27 21:08:22,"1607830769350901760","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Leo Ca","cindabee58",124,257,"","",FALSE
