"","full_text","display_text_range","retweet_count","favorite_count","lang","followers_count","friends_count","url","location","description","verified","default_profile"
"7706","Did you know that renewable energy sources like wind and solar power can create more jobs and boost local economies? Let's transition to a cleaner energy future for the benefit of both people and the planet. #climatechange #renewableenergy https://t.co/WXtD0S3QBL",239,0,0,"en",202,26,"https://t.co/teAhRfQ0tx","United Kingdom","Trying to drive us to a brighter future faster..

Enthusiastic about Elon's ventures and sustainable development. #Tesla #SpaceX #Neuralink #OpenAI..",FALSE,TRUE
"7707","!New @NatureComms paper alert! Clay hydroxyl isotopes show an enhanced hydrologic cycle during the Paleocene-Eocene Thermal Maximum.  https://t.co/7vMXodjHDO
#clay #isotopes #PETM #climatechange
@DavidHodell @FluvialSeds @SulfurRocks @EarthSciCam @BritGeoSurvey @CMG_minsoc https://t.co/I9SSO1qkBv",273,0,3,"en",235,225,NA,"Nottingham, England","Clay mineralogist and X-ray diffraction specialist at the British Geological Survey. Past Chair of the CMG. All views are my own.",FALSE,TRUE
"7708","They *ARE* super cute.....but we're killing them!!
#Stop #ClimateChange https://t.co/3P2SBxL8DQ",71,0,2,"en",175,304,NA,"Down Under","Star of the Morning",FALSE,TRUE
"7709","#ClimateChange
#ScriptureOfTheDay https://t.co/QqUUE4ipxr",33,0,1,"und",1233,2095,NA,"St Petersburg, FL","#Pansexual #Polyamorous #Atheist #NonBinary (No pronoun preference)  #Hippie #Liberal #Socialist #UnionStrong #Disabled #Vegan #FBR #FollowBackVegan #BLM",FALSE,FALSE
"7710","Terrificante.

Siamo carne alla brace 🥩

 #climatechange #ClimateEmergency  #ActOnClimate
#Clima https://t.co/9ToBzGsfjC",96,0,0,"it",1248,1214,"https://t.co/rDq4Kcypfx","Roma, Lazio","🇮🇹🌍  Custom Books, Arts & Crafts 📚🌿",FALSE,FALSE
"7711","RT @OxfordMedic: According to the UN, the #meat and #diary industry is an even greater threat to the planet than fossil fuels.
It also incr…",140,29,0,"en",15,108,NA,"","",FALSE,TRUE
"7712","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,2081,0,"en",604,386,NA,"VdA ma amo il mare","prof di scienze, curiosa della mente e del cuore, anima in viaggio.
Il desiderio muove, la volontà fa arrivare, l'intelligenza mantiene ma può non bastare",FALSE,TRUE
"7713","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",63,91,NA,"New York, USA","",FALSE,TRUE
"7714","Here in the UK it is getting warmer, wetter and sunnier. This #dataviz shows mean temperature, total rainfall and total sunshine.
Each dot and stripe is shows a rolling monthly 12 month average  (e.g. July 2012 to June 2013)
#globalwarming #climatechange https://t.co/0jx7UHMTyG",254,66,282,"en",16650,344,NA,"","Climate data scientist @metoffice specialising in generating interactive websites and bespoke #dataviz. #climate #maps #GIS #mapping #Rstats
Views are my own",FALSE,TRUE
"7715","RT @uclnews: ""Most world leaders just don't get climate breakdown. They don't understand how bad it's going to be"": @ProfBillMcGuire @ES_UC…",140,4,0,"en",3807,928,"https://t.co/sr3YuZTK3i","University College London","@UCL Faculty of Mathematical & Physical Sciences - cutting edge research and teaching, from dark matter 🌌 to dinosaurs 🦕 
RT/follow ≠ endorsement.",FALSE,TRUE
"7716","RT @OrganicLiveFood: One million species at risk of extinction because of humans: https://t.co/oLTOOpnaXn #globalwarming #climatechange htt…",140,23,0,"en",260,317,NA,"🌍 ","I ANARCHIST I WANDERER l vegetarian-pagan l Power Electronics l NON-GMO l RELIGION IS A SCAM l
RT=H0STILITY",FALSE,TRUE
"7717","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",363,968,NA,"Tamworth, England","Reactivity is enslavement. Responsibility is freedom carnivore diet 👍#thereisnospoon barefoot runner 🏃‍♀️",FALSE,TRUE
"7718","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",30,40,NA,"","",FALSE,TRUE
"7719","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",1208,4956,NA,"New York, USA","America - Love it or Leave it!! 🇺🇸 🗽 🦅 ✝️ “One Nation Under God”",FALSE,TRUE
"7720","RT @StellahNamukasa: Our skills don't limit age as long as one can use the brain,hands and local resources,we are accelerating progress tow…",140,1,0,"en",1270,3654,NA,"Uganda","Miss. Confidence
Advocate
Human rights defender
HIV/AIDS Young Advocate
SGBV CHAMPION
Miss. Popularity Y+ UG 2022
1ST RUNNER UP MISS.Y+ WESTERN REGION 2022/23",FALSE,TRUE
"7721","RT @PopnMatters: According to the Intergovernmental Panel on #ClimateChange, #populationgrowth and GDP growth have been the two strongest d…",140,17,0,"en",384,410,NA,"Toronto, Ontario","🇨🇦 I am a humanist.
Humanity needs to stop growing it's pop. & refocus on growing the quality of everyone's life
Born: 2,075,739,864 Humans
Now: 8,004,000,000",FALSE,FALSE
"7722","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",290,294,"http://t.co/Jlq3GdpkEu","Waterloo, Ontario","Playwright, Screenwriter, Producer, Director, Actor, Canadian",FALSE,FALSE
"7723","RT @BryanDawsonUSA: Following what was Europe’s hottest summer on record, an
“unprecedented” winter heat wave hits Europe: Thousands of rec…",140,96,0,"en",20074,18506,"https://t.co/AzGH8JhLPi","California, USA","#TruthMatters🇺🇸 #ScienceMatters🇺🇸 #EqualityMatters🇺🇸 When I diss GOP, assume I mean leaders of the Republican party, elected officials, not avg citizens.",FALSE,TRUE
"7724","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",154,206,NA,"Ontario, Canada","'Therefore you're responsible for your actions, so you don't blame other people.' William Prince of Wales",FALSE,TRUE
"7725","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",51,31,NA,"","",FALSE,TRUE
"7726","RT @ActionAid: Often the people who have contributed the least to creating the #ClimateCrisis face the costs of rebuilding after #ClimateCh…",140,8,0,"en",1056,1811,NA,"","Concerned about Environmental and social issues",FALSE,TRUE
"7727","RT @Gen_Atomic: #nuclear #cleanenergy #carbonfree #nuclearpowerplant #energy #nuclearenergy #nuclearpower #generationatomic #climatechange…",139,91,0,"und",25,104,NA,"","Engineer, environmentalist, vote ABC, liberal, All anti-Vaxxers are selfish and stupid, Canadian Patriot. Nukes for energy, not war",FALSE,TRUE
"7728","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",290,58,NA,"Edmonton, Alberta","I am not hear for attention that their parents didn't give them as a child just a better Canada, for my kids,grandkids",FALSE,TRUE
"7729","An Intense Journey Into The Vibrant Complexity Of Nonviolent Change - a book review of The Roots Of Resistance by Tom Atlee of the Co-Intelligence Institute. https://t.co/xyBIuBhFht Thank you from RiveraSunAuthor #PeoplePower #ClimateChange https://t.co/RpGYUT3Pf5",240,0,0,"en",24547,26778,"https://t.co/TShb2oAGhd","Taos, New Mexico, USA","Red hair, friend of mystics, author 9 plays, 16 books, lives in an Earthship in desert, grows tomatoes, bakes bread, drinks tea, writes about love & revolution.",FALSE,FALSE
"7730","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",513,167,NA,"Canada","Retired Business Owner,  Programmer/Analyst.   Retweet not endorsement.    Seen it all. Friend of Bill's. 

  #UnityIsOurStrength",FALSE,TRUE
"7731","@Alan_Britto_ I get that conclusion from all the young athletes that have does in the last 2 years for #noreason. But im@assuming someone like you would just chalk it up to #climatechange. Wake up",196,0,0,"en",127,460,NA,"Cobourg, Ontario","I'm a Sens fanatic, Jays supporter and a proud member of the Bills Mafia! I'm a husband and a father. #gosensgo",FALSE,FALSE
"7732","RT @MirrorNow: PM @narendramodi spoke to Britain's #KingCharlesIII over telephone. 

The leaders exchanged views on Commonwealth of Nations…",140,2,0,"en",165,2362,NA,"","",FALSE,TRUE
"7733","RT @Gen_Atomic: #nuclear #cleanenergy #carbonfree #nuclearpowerplant #energy #nuclearenergy #nuclearpower #generationatomic #climatechange…",139,91,0,"und",240,1973,NA,"","Construyo cosas.
No soy de aquí, ni soy de allá.",FALSE,FALSE
"7734","@spamdolorian @alexstein99 Have you also considered #ClimateChange ? https://t.co/uJJ6obeHN3",68,0,1,"en",45,208,NA,"United States","",FALSE,TRUE
"7735","#ClimateChange is a big hoax to earn money for the assholes who illegally rule the Earth. The amount of OIL that is needed for these ugly wind things is bizar also there is a coating in the paint that is POISONOUS for the Earth!! https://t.co/fLnhFabeAk https://t.co/XpE2kukUN0",253,0,1,"en",1129,2572,NA,"earth ","$Satoshibux",FALSE,TRUE
"7736","RT @maxiprotocol: We were pleased to join the WWF HK Corporate Sustainability Summit on #ClimateChange and how business can reduce #carbonf…",140,31,0,"en",0,10,NA,"","Web3 Enthusiast.
Crypto Enthusiast.
Telegram : @srshahid49
Discord : SRshahid49#3819",FALSE,TRUE
"7737","RT @mvollmer1: What people think climate action is…vs…What climate action actually is…
What are your thoughts?

#Sustainability #ESG #SDGs…",139,14,0,"en",179,989,NA,"Nature #प्रकृति","#भारतीय #photographer #nature #PastLifeTree/RTs≠agreement/2Tech_Not2Tech~learn_behaviors~PoV/Follow-if conscientiously humane/సత్యం சிவம் सुन्दrm",FALSE,FALSE
"7738","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",220,226,NA,"","",FALSE,TRUE
"7739","PM @narendramodi spoke to Britain's #KingCharlesIII over telephone. 

The leaders exchanged views on Commonwealth of Nations, #ClimateChange &amp; more | #PMModi https://t.co/cJOQoy6Ctx",161,2,2,"en",118656,50,"https://t.co/OujxBwS5Jl","India","We demand accountability | Relentlessly drive improvement | Address people's issues 📺 Tata Play 612, Airtel 394, Videocon d2h/Dish TV 899/733, Sun Direct 570",TRUE,FALSE
"7740","RT @Ilyasdawaleh: Imagine 190mm rain fall in 4hours time Vs usual yearly average of 120mm.#Djibouti is a high risk #Climatechange vulnerabl…",140,40,0,"en",311,614,NA,"Midrand, South Africa","We have to understand the world can only be Grasped by Action, and not by Contemplation.",FALSE,TRUE
"7741","Check this out:

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/uBAx7DHAWF",205,0,0,"en",889,994,"https://t.co/atjXpYNOaz","Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE,TRUE
"7742","Rt @wef 
This is the impact of extreme weather on lives and livelihoods https://t.co/e7KRmR7YHC #ClimateChange #flooding https://t.co/7ipvWuCEiQ",120,0,0,"en",30627,24640,NA,"Global","We will try to discover the #Digital Ecosystem using a #Social channel. 📰",FALSE,TRUE
"7743","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",76,351,NA,"Canada","Y2K Survivor -

🇨🇦 Libertarian/ Anti-globalist/ rejector of the WEF/ UN/ WHO - L👀king for my people

 $AMC/ $GME 🦍 Army",FALSE,TRUE
"7744","RT @PCarterClimate: ATMOSPHERIC CO2 HITS 420 ppm (NASA GISS)
Atmospheric CO2 increase faster than ever. The human race cannot survive this…",139,781,0,"en",341,824,NA,"","🇺🇦",FALSE,TRUE
"7745","If you want to know why #DamarHamlin #collapsed suddenly look to #racism and #ClimateChange #ClimateCrisis. The evidence is overwhelming. On the other hand, 0% chance it was from the #CovidVaccine. That's a #ConspiracyTheory by #WhiteSupremacists.

#SorryNotSorry #TrustTheScience",280,0,1,"en",14,0,NA,"United No Borders Planet Earth","Teacher, They/Them/Zir. Gender fluid, Trans, 6x vaxed and very anti-trump, anti-capitalism, pro Social Justice 🏳️‍🌈🏳️‍⚧️☭🇺🇦🌹🫃☪️⚣🌈🇨🇳🇦🇫🇵⬛️🟥✨💉",FALSE,TRUE
"7746","As a result of climate change, many of our small farmers are not able to cultivate properly due to lack of irrigation water...
#irrigation #water #agriculture #farmers #smallscalefarmers #climatechange #climatecrisis #climateaction #foodsecurity #zerohunger https://t.co/3Bvh64x9ZW",257,0,2,"en",4,46,"https://t.co/USWVfMcMBR","Satkhira, Bangladesh","SESDO - Social and Environmental Sustainable Development Organization.

(thinking, planning and implementation for a better future)",FALSE,TRUE
"7747","RT @Gen_Atomic: #nuclear #cleanenergy #carbonfree #nuclearpowerplant #energy #nuclearenergy #nuclearpower #generationatomic #climatechange…",139,91,0,"und",108,765,"https://t.co/tssDLEO5ti","Франция","remplissage",FALSE,FALSE
"7748","RT @LetsGo_Zero: This is a great step that schools can take right now in the fight against #ClimateChange. 

The  @LetsGo_Zero campaign is…",139,3,0,"en",2450,2628,"https://t.co/JvMLqEAXTA","UK","Schools working together to be #zerocarbon by 2030. 
👩‍🏫🌱♻️🚴💡🌍
The UK-wide schools campaign.
Schools + students = climate action",FALSE,TRUE
"7749","RT @greenroofsuk: Talking 2day at @rci_show #miltonkeynes in 7 days #Aylesbiry  #bucks speaking at @BMKALC #climatechange #localaction #con…",140,6,0,"en",1234,907,"https://t.co/Lx5dD9D1WA","","Green Roof Organisation #GRO UK Trade Association for Green/Blue/BioSolar #greenroofs. Producing guidance and bringing professional & passionate people together",FALSE,TRUE
"7750","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",1830,1820,NA,"Right beside you","Invisible",FALSE,FALSE
"7751","First day back at work brightened by publication of Steve Turton's 'Surviving the Climate Crisis'! This is the first textbook to adopt an integrated perspective of #ClimateChange in Australia, drawing on research from the latest #IPCC Assessment Reports 🌏 https://t.co/XvKYFnWVYA",279,0,3,"en",612,648,"https://t.co/WE2X3gTQr5","London, England","Life Science & Veterinary books editor at Taylor & Francis Publishing/CRC Press, freelance Animal Ethics writer, Author of 'The Clean Pet Food Revolution'",FALSE,TRUE
"7752","#FromtheWorldofFinance:
@Flat6Labs, @WioBank sign MoU @TradeArabia 
https://t.co/GzHeyqwEg7
@WorldBank seeks more funds to address #ClimateChange @arabnews  
https://t.co/SCFQfpOLEb
Employment in #SaudiArabia's non-oil sector increased @TheNationalNews 
https://t.co/9VuTLja4Ud https://t.co/yvB0rIToyk",277,0,0,"en",1872,867,"https://t.co/w6YTePSP2Y","","Personalized news and stories from thousands of publishers in the MENA region in English, Arabic, and French.",TRUE,FALSE
"7753","RT @RiveraSunAuthor: We are of the #earth but losing it all. SteamDrills -Inspiration for #ClimateChange. https://t.co/dRoVIqiAOu https://t…",140,2,0,"en",273,395,NA,"Portland, ME","",FALSE,TRUE
"7754","RT @Bikem71: ⚠️We've a brand new session at #egu23 for your abstracts!
📲 BG 1.1 It's all about migration! 🌳🐘🐳🐧
Designed as PICO, we look fo…",140,1,0,"en",1518,1874,"https://t.co/hCkwidQoaf","Planet Earth","photojournalist/radio producer/PhDing on climate change & ecosystem range shifts 🌳 New article out👆
Author of Yasadışı, West-end of the Border & Standing Rock",FALSE,FALSE
"7755","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",51,85,NA,"","If you support hedge funds, I hope you die in a fiery car crash.",FALSE,TRUE
"7756","RT @PCarterClimate: EUROPE UNPRECEDENTED INSANE NEW YEAR 
HEAT WAVE 
https://t.co/JEy1kOvC7g
#heat #globalwarming #climatechange https://t.…",140,71,0,"en",391,350,NA,"","Curious. Green.",FALSE,TRUE
"7757","@greymanbuffalo #Fauci wouldn't do that. All these athletes dropping dead all over the world is just a #coincidence. If anything, it's probably #ClimateChange and #racism.",171,0,0,"en",14,0,NA,"United No Borders Planet Earth","Teacher, They/Them/Zir. Gender fluid, Trans, 6x vaxed and very anti-trump, anti-capitalism, pro Social Justice 🏳️‍🌈🏳️‍⚧️☭🇺🇦🌹🫃☪️⚣🌈🇨🇳🇦🇫🇵⬛️🟥✨💉",FALSE,TRUE
"7758","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",145,455,NA,"","Comparto plantas comestibles🌱



Bosques comestibles 
#permaculturaelsalvador",FALSE,TRUE
"7759","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",181,140,NA,"St. Catharines, Ontario","Married since 1967.  Mother of two children, Gramma of 4, Great Gramma to 1.  Animal lover and avid golfer.",FALSE,TRUE
"7760","RT @MathWorks: ✨ You have a chance to win BIG cash prizes ✨

See how Grace Woolson developed a #DeepLearning model for this competition tha…",140,10,0,"en",12,508,NA,"","Specifically Science, Technology and everything within Cosmic Infinity.",FALSE,TRUE
"7761","RT @MathWorks: ✨ You have a chance to win BIG cash prizes ✨

See how Grace Woolson developed a #DeepLearning model for this competition tha…",140,10,0,"en",75,460,NA,"","Estudiante de ingeniería electrónica",FALSE,TRUE
"7762","#ClimateChange #WakeUpCall: Temperatures in some #European countries rose to the 60s while parts of the Alps were totally snowless at the start of the #newyear2023 which ushered in
historic #winter #heat waves. https://t.co/sFxOMiFJ3T via @HuffPostGreen",253,0,0,"en",1554,3835,"https://t.co/ZpVeu2ioSZ","Miami, Florida","Forensic Analyst & CEO of Bridging Humanity, a volunteer based 501c3 spearheading initiatives on living sustainably. Formerly @guggenheim @pamm @univmia",FALSE,TRUE
"7763","RT @Gen_Atomic: #nuclear #cleanenergy #carbonfree #nuclearpowerplant #energy #nuclearenergy #nuclearpower #generationatomic #climatechange…",139,91,0,"und",171,762,NA,"Gwened, Breizh","",FALSE,TRUE
"7764","#cc #climatechange RT @UNEP: World Restoration Flagship winner, the Namami Gange initiative, has restored 370km of the Ganges, restoring people’… https://t.co/q4HuNj9jNZ",169,0,0,"en",198,449,NA,"Toronto, Ontario, Canada","A Toronto-based environmental scientist, educator and local economy enthuiast with a deep concern for the continued viability of a biologically diverse planet.",FALSE,FALSE
"7765","RT @M_Hartl: Fully-funded @mastscot @SUPERDTP1 #PhD studentship in my lab for Oct 2023 start: The combined impacts of #climatechange induce…",140,8,0,"en",451,724,NA,"Scotland, United Kingdom","Monitoring and evaluation nerd for a conservation charity. Mum of a cancer survivor. Love walking, swimming, cycling, climbing in Scottish outdoors.",FALSE,FALSE
"7766","RT @Antigon25386936: #GretaThumberg ha dato un vitalissimo scossone all'opinione pubblica sorda al tema del #Climatechange e per questo si…",139,9,0,"it",2366,2463,NA,"Milano, Lombardia","Comunicazione Corporate Pubblica e Sociale, Relazioni Istituzionali, Advocacy. impegnata socialmente, libera pensatrice!",FALSE,TRUE
"7767","RT @CarbnCollective: Learn all about sustainable 401(k) portfolios, and how we build the at Carbon Collective: https://t.co/06LEkMskOn

#su…",140,1,0,"en",14791,695,"https://t.co/wItqt5hGpO","","Changing the world while making a living. At PCDN we tell you how. If you are passionate about changing the world we are passionate about helping you.",TRUE,FALSE
"7768","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",112,932,NA,"","",FALSE,TRUE
"7769","जेंडर की बनाई असमानता और सीमित संसाधनों में जीने वाली महिलाओं पर प्राकृतिक आपदाओं का गहरा असर है। जबकि यही महिलाएं वर्तमान में पर्यावरण की देखभाल का बोझ भी ज्यादा उठा रही हैं। आइए, जानते हैं कि इको जेंडर गैप क्या है?

#EcoGenderGap #ClimateChange #Women  

https://t.co/olSTSaavJh",280,2,1,"hi",3271,78,"https://t.co/bCPL1Hxja7","New Delhi, India","#FIIHindi एक समावेशी नारीवादी संस्था है जो इलेक्ट्रॉनिक मीडिया के माध्यम से समाज के हाशिए में बसने वाले समुदाय को मुख्यधारा से जोड़ने की दिशा में काम करती है।",TRUE,FALSE
"7770","RT @YourPlanetEart1: Deep uncertainty looms over the Colorado River and the 40 million people who depend on it for their water supply as th…",140,17,0,"en",540,1968,NA,"St Cloud, MN","Holistic Coach, ECKist,Free spirit,Liberal. Save the earth. Love the outdoors and nature, love animals. Treat all living creatures with respect, Save our earth!",FALSE,FALSE
"7771","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",107,475,NA,"Ontario, Canada","Canadian Politicians Government News Law Enforcement Official Accounts MOLON LABE.",FALSE,TRUE
"7772","@CarsickH @Dee48315554 @GideonSimeloff @James_BG Hey clueless! They never mention overpopulation!
It’s not fossil fuels that are burning the rainforests &amp; building &amp; concreting &amp; farming over every ecosystem on the 🌍.
#ClimateChange &lt;- Complete Red Herring to allow the destruction &amp; profiteering to continue … on and on!",340,0,0,"en",4543,5010,"https://t.co/8YavknuyFp","London","I love the UK+Europe+RoW NOT the EU or NWO. Our freedom is built on British democracy. Don't give it away to EU (or anywhere else) where your vote means nothing",FALSE,TRUE
"7773","RT @Unitvectori: ""What we will have to do is to really understand that the #climatechange and species extinction is a threat to humanity. A…",140,4,0,"en",11805,11463,"https://t.co/ZHw1tnnY9b","Fairfax County, VA","Veteran concerned about the future of humanity. Pro-reality, reason, and rational thought. #science #education #climatechange #environment #sustainability",FALSE,FALSE
"7774","RT @Speak535: Hard to believe that we’re now in 2023 and some people still question the significance of an overwhelming CONSENSUS of the wo…",140,8,0,"en",2699,602,NA,"ÜT: 51.551339,0.013024","Founder Miller-Klein Associates Ltd. Innovation, Sustainability, and the Future of Cities and Urban Living. @miller_klein@techhub.social",FALSE,TRUE
"7775","New Climate News: 

Endurance swimmer Lewis Pugh urges climate action at Cop27 to save corals

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
https://t.co/A7GO5fs955",229,1,0,"en",90,552,"https://t.co/CmIFtEPgoe","Solana Blockchain","A climate impact organization.",FALSE,TRUE
"7776","RT @PCarterClimate: ATMOSPHERIC CO2 AT 420 ppm, HIGHEST IN OVER 4 MILLION Yrs 
NOAA puts this highest in 4.1 - 4.5 million years
IPCC AR6 6…",140,188,0,"en",3989,4917,NA,"","Science user. Cynic. Worried humanity won't save itself from its stupidity. Publisher of The Great Disruption series (The Odd One, The Rich One). Blue.",FALSE,TRUE
"7777","RT @OrganicLiveFood: How we have estroyed 1/10th of #Earths wilderness in just 2 decades: https://t.co/f4YcVElcDr A recent report reveals n…",140,8,0,"en",264,400,NA,"","",FALSE,TRUE
"7778","RT @SenatorCardin: Time is not on our side when it comes to #climatechange. Now that it's 2023, we're another year closer to 2050 &amp; our goa…",144,14,0,"en",2408,4986,NA,"OutsideTheBeltway","It'sASlow-motion,years-in-the-making,far-reaching,well-funded&traitorousCoup:AShootTheMoonOperation.
BadAsThatIs,it'sJustBeASteppingStone4Putin:WatchOutWorld!",FALSE,TRUE
"7779","RT @LocaltoGlobalPK: #GreenhouseEffect
With PFF youths a practical step towards #ClimateChange to play our role as Climate Change Activists…",140,6,0,"en",12,20,NA,"","",FALSE,TRUE
"7780","RT @PCarterClimate: WORST EVER DROUGHT HORN OF AFRICA
 (NASA Dec 2022)
Global warming, Indian Ocean warming, &amp; La Niña  4 dry rainy seasons…",144,106,0,"en",292,1374,"https://t.co/RGr97kkbWy","Sweden","",FALSE,FALSE
"7781","RT @_KIIR_: On 30th December 2022, KIIR organized a cleanup drive in collaboration with DDMA, KIIR, and Municipal Corporation. DDMA, KIIR,…",139,3,0,"en",130,468,NA,"Islamabad, Pakistan","Islamabad based social worker and peace activist,
Director of Programs & Finance at the Kashmir Institute of International Relations(KIIR), Islamabad.",FALSE,TRUE
"7782","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",973,3103,NA,"Utopia","Cuarta resurrección... El pájaro azul, me asesina periódicamente por no estar alineado. Mi posición es Antiprogresismo y   Antiglobalista radical!",FALSE,TRUE
"7783","Watch How Two Teslas Traversed The Longest Road In The World https://t.co/vO02a2h04D #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy",157,0,0,"en",242,965,"https://t.co/istY1Bq9cf","","Zulu, X-ray, Charlie etc... Enthusiastic EV driver & advocate. Failed techblogger. Failed YouTuber. I like yellow. Get your Elon's Song NFT here:",FALSE,TRUE
"7784","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",39,325,NA,"Over the Rainbow ","Boom, WW III 1st Ukraine, 2nd Taiwan. 3rd, Heck skip Canada, we are already a post-nation State. Thanks Justin (You dick)",FALSE,TRUE
"7785","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",874,699,NA,"","Old motto: Everything works out in the end
New motto: When will this end
A realist looking for optimism in this world gone mad",FALSE,TRUE
"7786","RT @Monicanpl: Politici, influencer, personaggi pubblici che celebrano il caldo e il sole delle ultime settimane. 
Si chiama cambiamento cl…",140,6,0,"it",386,1170,NA,"Rome","",FALSE,TRUE
"7787","RT @AllanMargolin: Bad News: Study Links #ClimateChange to Gun Violence

https://t.co/77v3qUje10

@GeraldKutney @NoWayNRA1 @VictoriaLAlbers…",140,12,0,"en",16885,18302,NA,"Colorado Springs, CO","I’ve been in healthcare for 30+ years. B.S RRT ACCS. I love fishing and the ocean. I love horror movies. I FB,Resistance!!! #Vet against Trump 🌊🌊🌊🌊🌊 NO DMs",FALSE,FALSE
"7788","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",154,534,NA,"Montréal, Québec","",FALSE,TRUE
"7789","RT @TimMeek8: The aim of Lime Finishes Group is to dispel the idea that architecture was something crude and stoney: we do so by presenting…",140,2,0,"en",6563,4758,"https://t.co/k7kq8XgXb4","Holme next the Sea, England","Studied zoology, geology. Retired land manager, conservation, habitat restoration. Birds, mammals, herps, bugs, botany, mycology, soil, earth, history, art.",FALSE,TRUE
"7790","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",175,708,NA,"Tulliby Lake, Alberta, Canada","Mechanical Engineer Technologist Cow Farmer. Proud #WIPA / Maverick supporter.",FALSE,TRUE
"7791","Our donors make everything we do to advance #ClimateAction within the natural products industry possible. We are so grateful to @SunOpta for their continued generosity! Thank you for being a Climate Collaborative Ally! 🙏🌿❤️ #ClimateChange https://t.co/N9IuH8hxPK",238,0,0,"en",1466,1416,"https://t.co/4ESjkj5P7g","","Helping the natural products industry take bold action to reverse climate change. 
https://t.co/ntLFy19mHk",FALSE,TRUE
